SEQ_NAME	START	END	STRAND	FEATURE_NAME	GENE_NAME	ALIASES	DESCRIPTION	TXN_START	TXN_END	CDS_START	CDS_END	EXON_COUNT	EXON_STARTS	EXON_ENDS
NC_007795.1	355117	356220	-	-	-	 	 	355117	356220	355117	356220	1	355117	356220
NC_007795.1	356884	357729	+	-	-	 	 	356884	357729	356884	357729	1	356884	357729
NC_007795.1	357886	358767	+	-	-	 	 	357886	358767	357886	358767	1	357886	358767
NC_007795.1	358797	359000	+	-	-	 	 	358797	359000	358797	359000	1	358797	359000
NC_007795.1	359012	360109	+	-	-	 	 	359012	360109	359012	360109	1	359012	360109
NC_007795.1	360195	360386	-	-	-	 	 	360195	360386	360195	360386	1	360195	360386
NC_007795.1	360630	360926	+	rpsF	rpsF	 	 	360630	360926	360630	360926	1	360630	360926
NC_007795.1	360947	361450	+	-	-	 	 	360947	361450	360947	361450	1	360947	361450
NC_007795.1	361502	361744	+	rpsR	rpsR	 	 	361502	361744	361502	361744	1	361502	361744
NC_007795.1	362010	362948	-	-	-	 	 	362010	362948	362010	362948	1	362010	362948
NC_007795.1	362987	363298	-	-	-	 	 	362987	363298	362987	363298	1	362987	363298
NC_007795.1	363376	363534	-	-	-	 	 	363376	363534	363376	363534	1	363376	363534
NC_007795.1	363894	364505	+	-	-	 	 	363894	364505	363894	364505	1	363894	364505
NC_007795.1	364874	365242	+	-	-	 	 	364874	365242	364874	365242	1	364874	365242
NC_007795.1	365423	365995	+	-	-	 	 	365423	365995	365423	365995	1	365423	365995
NC_007795.1	366133	366396	-	-	-	 	 	366133	366396	366133	366396	1	366133	366396
NC_007795.1	366696	366947	+	-	-	 	 	366696	366947	366696	366947	1	366696	366947
NC_007795.1	366986	367195	-	-	-	 	 	366986	367195	366986	367195	1	366986	367195
NC_007795.1	367373	367954	+	-	-	 	 	367373	367954	367373	367954	1	367373	367954
NC_007795.1	368020	368403	-	-	-	 	 	368020	368403	368020	368403	1	368020	368403
NC_007795.1	368658	369284	-	-	-	 	 	368658	369284	368658	369284	1	368658	369284
NC_007795.1	369357	369650	-	-	-	 	 	369357	369650	369357	369650	1	369357	369650
NC_007795.1	369729	371252	-	-	-	 	 	369729	371252	369729	371252	1	369729	371252
NC_007795.1	371268	371837	-	-	-	 	 	371268	371837	371268	371837	1	371268	371837
NC_007795.1	372329	373084	+	-	-	 	 	372329	373084	372329	373084	1	372329	373084
NC_007795.1	373165	374553	-	-	-	 	 	373165	374553	373165	374553	1	373165	374553
NC_007795.1	374638	374739	+	-	-	 	 	374638	374739	374638	374739	1	374638	374739
NC_007795.1	375530	376486	-	-	-	 	 	375530	376486	375530	376486	1	375530	376486
NC_007795.1	376604	377266	-	-	-	 	 	376604	377266	376604	377266	1	376604	377266
NC_007795.1	377409	377816	-	-	-	 	 	377409	377816	377409	377816	1	377409	377816
NC_007795.1	378329	378907	+	-	-	 	 	378329	378907	378329	378907	1	378329	378907
NC_007795.1	378907	380175	+	-	-	 	 	378907	380175	378907	380175	1	378907	380175
NC_007795.1	380213	381679	+	-	-	 	 	380213	381679	380213	381679	1	380213	381679
NC_007795.1	381704	383245	+	guaA	guaA	 	 	381704	383245	381704	383245	1	381704	383245
NC_007795.1	383358	383894	-	-	-	 	 	383358	383894	383358	383894	1	383358	383894
NC_007795.1	384287	384991	-	-	-	 	 	384287	384991	384287	384991	1	384287	384991
NC_007795.1	385390	385662	-	-	-	 	 	385390	385662	385390	385662	1	385390	385662
NC_007795.1	385923	386075	-	-	-	 	 	385923	386075	385923	386075	1	385923	386075
NC_007795.1	386599	386958	-	-	-	 	 	386599	386958	386599	386958	1	386599	386958
NC_007795.1	386977	387822	-	-	-	 	 	386977	387822	386977	387822	1	386977	387822
NC_007795.1	388294	388974	+	-	-	 	 	388294	388974	388294	388974	1	388294	388974
NC_007795.1	389260	389955	+	-	-	 	 	389260	389955	389260	389955	1	389260	389955
NC_007795.1	390246	391316	+	-	-	 	 	390246	391316	390246	391316	1	390246	391316
NC_007795.1	391435	391572	+	-	-	 	 	391435	391572	391435	391572	1	391435	391572
NC_007795.1	391681	392607	+	-	-	 	 	391681	392607	391681	392607	1	391681	392607
NC_007795.1	392971	393675	+	-	-	 	 	392971	393675	392971	393675	1	392971	393675
NC_007795.1	394121	394816	+	-	-	 	 	394121	394816	394121	394816	1	394121	394816
NC_007795.1	395237	395932	+	-	-	 	 	395237	395932	395237	395932	1	395237	395932
NC_007795.1	396276	396974	+	-	-	 	 	396276	396974	396276	396974	1	396276	396974
NC_007795.1	397354	398052	+	-	-	 	 	397354	398052	397354	398052	1	397354	398052
NC_007795.1	398418	399101	+	-	-	 	 	398418	399101	398418	399101	1	398418	399101
NC_007795.1	399186	399287	-	-	-	 	 	399186	399287	399186	399287	1	399186	399287
NC_007795.1	399449	400921	+	-	-	 	 	399449	400921	399449	400921	1	399449	400921
NC_007795.1	400914	402125	+	-	-	 	 	400914	402125	400914	402125	1	400914	402125
NC_007795.1	402508	403185	+	-	-	 	 	402508	403185	402508	403185	1	402508	403185
NC_007795.1	403207	404715	+	-	-	 	 	403207	404715	403207	404715	1	403207	404715
NC_007795.1	404819	405127	-	-	-	 	 	404819	405127	404819	405127	1	404819	405127
NC_007795.1	405465	406283	+	-	-	 	 	405465	406283	405465	406283	1	405465	406283
NC_007795.1	406302	407087	+	-	-	 	 	406302	407087	406302	407087	1	406302	407087
NC_007795.1	407345	408082	+	-	-	 	 	407345	408082	407345	408082	1	407345	408082
NC_007795.1	408072	409400	+	-	-	 	 	408072	409400	408072	409400	1	408072	409400
NC_007795.1	409397	409720	+	-	-	 	 	409397	409720	409397	409720	1	409397	409720
NC_007795.1	409739	410053	+	-	-	 	 	409739	410053	409739	410053	1	409739	410053
NC_007795.1	410343	410603	-	-	-	 	 	410343	410603	410343	410603	1	410343	410603
NC_007795.1	410722	411924	+	-	-	 	 	410722	411924	410722	411924	1	410722	411924
NC_007795.1	412193	412321	+	-	-	 	 	412193	412321	412193	412321	1	412193	412321
NC_007795.1	413512	414996	+	-	-	 	 	413512	414996	413512	414996	1	413512	414996
NC_007795.1	415009	417714	+	-	-	 	 	415009	417714	415009	417714	1	415009	417714
NC_007795.1	417876	418238	+	-	-	 	 	417876	418238	417876	418238	1	417876	418238
NC_007795.1	418467	418883	-	-	-	 	 	418467	418883	418467	418883	1	418467	418883
NC_007795.1	418921	419595	+	-	-	 	 	418921	419595	418921	419595	1	418921	419595
NC_007795.1	419632	420366	+	-	-	 	 	419632	420366	419632	420366	1	419632	420366
NC_007795.1	420544	420657	+	-	-	 	 	420544	420657	420544	420657	1	420544	420657
NC_007795.1	420822	422159	+	-	-	 	 	420822	422159	420822	422159	1	420822	422159
NC_007795.1	422376	423290	+	-	-	 	 	422376	423290	422376	423290	1	422376	423290
NC_007795.1	423274	424416	+	-	-	 	 	423274	424416	423274	424416	1	423274	424416
NC_007795.1	424710	425735	+	-	-	 	 	424710	425735	424710	425735	1	424710	425735
NC_007795.1	425739	426398	+	-	-	 	 	425739	426398	425739	426398	1	425739	426398
NC_007795.1	426435	427277	+	-	-	 	 	426435	427277	426435	427277	1	426435	427277
NC_007795.1	427609	428613	+	-	-	 	 	427609	428613	427609	428613	1	427609	428613
NC_007795.1	428798	429067	-	-	-	 	 	428798	429067	428798	429067	1	428798	429067
NC_007795.1	429216	429611	+	-	-	 	 	429216	429611	429216	429611	1	429216	429611
NC_007795.1	429601	430086	+	-	-	 	 	429601	430086	429601	430086	1	429601	430086
NC_007795.1	430255	431037	-	-	-	 	 	430255	431037	430255	431037	1	430255	431037
NC_007795.1	431034	432152	-	-	-	 	 	431034	432152	431034	432152	1	431034	432152
NC_007795.1	432267	433151	-	-	-	 	 	432267	433151	432267	433151	1	432267	433151
NC_007795.1	433332	437831	+	-	-	 	 	433332	437831	433332	437831	1	433332	437831
NC_007795.1	437849	439312	+	gltD	gltD	 	 	437849	439312	437849	439312	1	437849	439312
NC_007795.1	440144	441571	+	-	-	 	 	440144	441571	440144	441571	1	440144	441571
NC_007795.1	441635	443275	+	-	-	 	 	441635	443275	441635	443275	1	441635	443275
NC_007795.1	443300	444028	+	-	-	 	 	443300	444028	443300	444028	1	443300	444028
NC_007795.1	444428	444529	+	-	-	 	 	444428	444529	444428	444529	1	444428	444529
NC_007795.1	444667	445191	+	-	-	 	 	444667	445191	444667	445191	1	444667	445191
NC_007795.1	445284	446957	+	-	-	 	 	445284	446957	445284	446957	1	445284	446957
NC_007795.1	447047	447364	+	-	-	 	 	447047	447364	447047	447364	1	447047	447364
NC_007795.1	447371	447967	+	recR	recR	 	 	447371	447967	447371	447967	1	447371	447967
NC_007795.1	448172	448270	+	-	-	 	 	448172	448270	448172	448270	1	448172	448270
NC_007795.1	454730	456067	+	-	-	 	 	454730	456067	454730	456067	1	454730	456067
NC_007795.1	456069	456686	+	tmk	tmk	 	 	456069	456686	456069	456686	1	456069	456686
NC_007795.1	456714	457043	+	-	-	 	 	456714	457043	456714	457043	1	456714	457043
NC_007795.1	457344	458183	+	-	-	 	 	457344	458183	457344	458183	1	457344	458183
NC_007795.1	458184	458987	+	-	-	 	 	458184	458987	458184	458987	1	458184	458987
NC_007795.1	459004	459351	+	-	-	 	 	459004	459351	459004	459351	1	459004	459351
NC_007795.1	459625	460350	+	-	-	 	 	459625	460350	459625	460350	1	459625	460350
NC_007795.1	460343	460591	+	-	-	 	 	460343	460591	460343	460591	1	460343	460591
NC_007795.1	460593	461432	+	-	-	 	 	460593	461432	460593	461432	1	460593	461432
NC_007795.1	461717	463690	+	-	-	 	 	461717	463690	461717	463690	1	461717	463690
NC_007795.1	463721	464494	+	-	-	 	 	463721	464494	463721	464494	1	463721	464494
NC_007795.1	464661	465197	+	-	-	 	 	464661	465197	464661	465197	1	464661	465197
NC_007795.1	465208	466101	+	ksgA	ksgA	 	 	465208	466101	465208	466101	1	465208	466101
NC_007795.1	466201	466464	+	-	-	 	 	466201	466464	466201	466464	1	466201	466464
NC_007795.1	466774	467622	+	ipk	ipk	 	 	466774	467622	466774	467622	1	466774	467622
NC_007795.1	467636	468460	+	-	-	 	 	467636	468460	467636	468460	1	467636	468460
NC_007795.1	468477	468857	+	-	-	 	 	468477	468857	468477	468857	1	468477	468857
NC_007795.1	468929	469231	+	-	-	 	 	468929	469231	468929	469231	1	468929	469231
NC_007795.1	469421	469552	+	-	-	 	 	469421	469552	469421	469552	1	469421	469552
NC_007795.1	469575	470927	+	glmU	glmU	 	 	469575	470927	469575	470927	1	469575	470927
NC_007795.1	471074	472039	+	-	-	 	 	471074	472039	471074	472039	1	471074	472039
NC_007795.1	472097	472207	-	-	-	 	 	472097	472207	472097	472207	1	472097	472207
NC_007795.1	472189	472842	+	-	-	 	 	472189	472842	472189	472842	1	472189	472842
NC_007795.1	473153	473725	+	-	-	 	 	473153	473725	473153	473725	1	473153	473725
NC_007795.1	473725	477231	+	-	-	 	 	473725	477231	473725	477231	1	473725	477231
NC_007795.1	477221	478747	+	-	-	 	 	477221	478747	477221	478747	1	477221	478747
NC_007795.1	478747	479940	+	-	-	 	 	478747	479940	478747	479940	1	478747	479940
NC_007795.1	479937	480200	+	-	-	 	 	479937	480200	479937	480200	1	479937	480200
NC_007795.1	480218	480610	+	-	-	 	 	480218	480610	480218	480610	1	480218	480610
NC_007795.1	480715	481116	+	-	-	 	 	480715	481116	480715	481116	1	480715	481116
NC_007795.1	481296	482591	+	-	-	 	 	481296	482591	481296	482591	1	481296	482591
NC_007795.1	482596	483135	+	-	-	 	 	482596	483135	482596	483135	1	482596	483135
NC_007795.1	483392	485485	+	-	-	 	 	483392	485485	483392	485485	1	483392	485485
NC_007795.1	485714	486595	+	hslO	hslO	 	 	485714	486595	485714	486595	1	485714	486595
NC_007795.1	486774	487706	+	-	-	 	 	486774	487706	486774	487706	1	486774	487706
NC_007795.1	487922	488725	+	-	-	 	 	487922	488725	487922	488725	1	487922	488725
NC_007795.1	488703	489068	+	-	-	 	 	488703	489068	488703	489068	1	488703	489068
NC_007795.1	489065	489541	+	-	-	 	 	489065	489541	489065	489541	1	489065	489541
NC_007795.1	489935	490027	+	-	-	 	 	489935	490027	489935	490027	1	489935	490027
NC_007795.1	490080	491567	+	lysS	lysS	 	 	490080	491567	490080	491567	1	490080	491567
NC_007795.1	498652	500034	-	-	-	 	 	498652	500034	498652	500034	1	498652	500034
NC_007795.1	500138	501025	+	-	-	 	 	500138	501025	500138	501025	1	500138	501025
NC_007795.1	501029	501589	+	-	-	 	 	501029	501589	501029	501589	1	501029	501589
NC_007795.1	501797	503011	-	-	-	 	 	501797	503011	501797	503011	1	501797	503011
NC_007795.1	503169	503630	+	-	-	 	 	503169	503630	503169	503630	1	503169	503630
NC_007795.1	503727	504215	+	-	-	 	 	503727	504215	503727	504215	1	503727	504215
NC_007795.1	504205	505212	+	-	-	 	 	504205	505212	504205	505212	1	504205	505212
NC_007795.1	505226	507682	+	-	-	 	 	505226	507682	505226	507682	1	505226	507682
NC_007795.1	508167	509531	+	-	-	 	 	508167	509531	508167	509531	1	508167	509531
NC_007795.1	509574	510629	+	-	-	 	 	509574	510629	509574	510629	1	509574	510629
NC_007795.1	511186	512640	+	gltX	gltX	 	 	511186	512640	511186	512640	1	511186	512640
NC_007795.1	513063	513710	+	-	-	 	 	513063	513710	513063	513710	1	513063	513710
NC_007795.1	513694	515094	+	cysS	cysS	 	 	513694	515094	513694	515094	1	513694	515094
NC_007795.1	515087	515491	+	-	-	 	 	515087	515491	515087	515491	1	515087	515491
NC_007795.1	515499	516245	+	-	-	 	 	515499	516245	515499	516245	1	515499	516245
NC_007795.1	516245	516769	+	-	-	 	 	516245	516769	516245	516769	1	516245	516769
NC_007795.1	516850	517419	+	-	-	 	 	516850	517419	516850	517419	1	516850	517419
NC_007795.1	517733	517915	+	secE	secE	 	 	517733	517915	517733	517915	1	517733	517915
NC_007795.1	517928	518476	+	-	-	 	 	517928	518476	517928	518476	1	517928	518476
NC_007795.1	518657	519079	+	rplK	rplK	 	 	518657	519079	518657	519079	1	518657	519079
NC_007795.1	519287	519979	+	rplA	rplA	 	 	519287	519979	519287	519979	1	519287	519979
NC_007795.1	520251	520751	+	rplJ	rplJ	 	 	520251	520751	520251	520751	1	520251	520751
NC_007795.1	520794	521162	+	rplL	rplL	 	 	520794	521162	520794	521162	1	520794	521162
NC_007795.1	521337	521945	+	-	-	 	 	521337	521945	521337	521945	1	521337	521945
NC_007795.1	522160	525711	+	rpoB	rpoB	 	 	522160	525711	522160	525711	1	522160	525711
NC_007795.1	525875	529471	+	-	-	 	 	525875	529471	525875	529471	1	525875	529471
NC_007795.1	529608	529862	+	-	-	 	 	529608	529862	529608	529862	1	529608	529862
NC_007795.1	529960	530373	+	rpsL	rpsL	 	 	529960	530373	529960	530373	1	529960	530373
NC_007795.1	530439	530909	+	-	-	 	 	530439	530909	530439	530909	1	530439	530909
NC_007795.1	531032	533113	+	-	-	 	 	531032	533113	531032	533113	1	531032	533113
NC_007795.1	533330	534514	+	-	-	 	 	533330	534514	533330	534514	1	533330	534514
NC_007795.1	534796	535971	-	-	-	 	 	534796	535971	534796	535971	1	534796	535971
NC_007795.1	536142	537329	+	-	-	 	 	536142	537329	536142	537329	1	536142	537329
NC_007795.1	537595	538473	+	-	-	 	 	537595	538473	537595	538473	1	537595	538473
NC_007795.1	538632	540269	+	-	-	 	 	538632	540269	538632	540269	1	538632	540269
NC_007795.1	540483	541448	+	-	-	 	 	540483	541448	540483	541448	1	540483	541448
NC_007795.1	541783	542859	+	-	-	 	 	541783	542859	541783	542859	1	541783	542859
NC_007795.1	542832	543005	+	-	-	 	 	542832	543005	542832	543005	1	542832	543005
NC_007795.1	543109	543792	+	-	-	 	 	543109	543792	543109	543792	1	543109	543792
NC_007795.1	543908	544570	-	-	-	 	 	543908	544570	543908	544570	1	543908	544570
NC_007795.1	544563	545180	-	-	-	 	 	544563	545180	544563	545180	1	544563	545180
NC_007795.1	545247	545717	+	-	-	 	 	545247	545717	545247	545717	1	545247	545717
NC_007795.1	545864	546733	+	-	-	 	 	545864	546733	545864	546733	1	545864	546733
NC_007795.1	546754	547320	+	-	-	 	 	546754	547320	546754	547320	1	546754	547320
NC_007795.1	547608	547865	-	-	-	 	 	547608	547865	547608	547865	1	547608	547865
NC_007795.1	547751	550738	+	-	-	 	 	547751	550738	547751	550738	1	547751	550738
NC_007795.1	551105	555154	+	-	-	 	 	551105	555154	551105	555154	1	551105	555154
NC_007795.1	555273	556745	+	-	-	 	 	555273	556745	555273	556745	1	555273	556745
NC_007795.1	556869	558359	-	-	-	 	 	556869	558359	556869	558359	1	556869	558359
NC_007795.1	558641	559519	-	-	-	 	 	558641	559519	558641	559519	1	558641	559519
NC_007795.1	559532	560197	-	-	-	 	 	559532	560197	559532	560197	1	559532	560197
NC_007795.1	560211	560573	-	-	-	 	 	560211	560573	560211	560573	1	560211	560573
NC_007795.1	560849	561607	+	-	-	 	 	560849	561607	560849	561607	1	560849	561607
NC_007795.1	561684	562316	+	-	-	 	 	561684	562316	561684	562316	1	561684	562316
NC_007795.1	562318	562866	+	-	-	 	 	562318	562866	562318	562866	1	562318	562866
NC_007795.1	562979	563626	+	-	-	 	 	562979	563626	562979	563626	1	562979	563626
NC_007795.1	564128	565528	+	-	-	 	 	564128	565528	564128	565528	1	564128	565528
NC_007795.1	566072	567448	+	-	-	 	 	566072	567448	566072	567448	1	566072	567448
NC_007795.1	567450	568589	+	-	-	 	 	567450	568589	567450	568589	1	567450	568589
NC_007795.1	568564	568929	+	-	-	 	 	568564	568929	568564	568929	1	568564	568929
NC_007795.1	568932	569201	+	-	-	 	 	568932	569201	568932	569201	1	568932	569201
NC_007795.1	569402	569569	-	-	-	 	 	569402	569569	569402	569569	1	569402	569569
NC_007795.1	570076	570906	-	-	-	 	 	570076	570906	570076	570906	1	570076	570906
NC_007795.1	571090	571746	+	-	-	 	 	571090	571746	571090	571746	1	571090	571746
NC_007795.1	571747	572127	+	-	-	 	 	571747	572127	571747	572127	1	571747	572127
NC_007795.1	572260	572628	+	-	-	 	 	572260	572628	572260	572628	1	572260	572628
NC_007795.1	572749	574233	+	-	-	 	 	572749	574233	572749	574233	1	572749	574233
NC_007795.1	574375	574827	-	-	-	 	 	574375	574827	574375	574827	1	574375	574827
NC_007795.1	574840	575490	-	-	-	 	 	574840	575490	574840	575490	1	574840	575490
NC_007795.1	576153	576905	-	-	-	 	 	576153	576905	576153	576905	1	576153	576905
NC_007795.1	577073	578059	+	eutD	eutD	 	 	577073	578059	577073	578059	1	577073	578059
NC_007795.1	578134	578898	+	-	-	 	 	578134	578898	578134	578898	1	578134	578898
NC_007795.1	579485	580405	+	-	-	 	 	579485	580405	579485	580405	1	579485	580405
NC_007795.1	580410	581393	+	-	-	 	 	580410	581393	580410	581393	1	580410	581393
NC_007795.1	581406	582482	+	-	-	 	 	581406	582482	581406	582482	1	581406	582482
NC_007795.1	582659	583000	+	-	-	 	 	582659	583000	582659	583000	1	582659	583000
NC_007795.1	583052	584374	-	-	-	 	 	583052	584374	583052	584374	1	583052	584374
NC_007795.1	584361	584777	-	-	-	 	 	584361	584777	584361	584777	1	584361	584777
NC_007795.1	584859	584960	+	-	-	 	 	584859	584960	584859	584960	1	584859	584960
NC_007795.1	585426	586835	+	-	-	 	 	585426	586835	585426	586835	1	585426	586835
NC_007795.1	586908	587465	+	-	-	 	 	586908	587465	586908	587465	1	586908	587465
NC_007795.1	587591	588232	+	-	-	 	 	587591	588232	587591	588232	1	587591	588232
NC_007795.1	588392	588937	+	-	-	 	 	588392	588937	588392	588937	1	588392	588937
NC_007795.1	589012	589641	+	-	-	 	 	589012	589641	589012	589641	1	589012	589641
NC_007795.1	589698	589814	+	-	-	 	 	589698	589814	589698	589814	1	589698	589814
NC_007795.1	589837	590430	+	-	-	 	 	589837	590430	589837	590430	1	589837	590430
NC_007795.1	590589	591230	+	-	-	 	 	590589	591230	590589	591230	1	590589	591230
NC_007795.1	592358	592987	+	-	-	 	 	592358	592987	592358	592987	1	592358	592987
NC_007795.1	593183	593752	+	-	-	 	 	593183	593752	593183	593752	1	593183	593752
NC_007795.1	593789	594424	+	-	-	 	 	593789	594424	593789	594424	1	593789	594424
NC_007795.1	594375	594635	+	-	-	 	 	594375	594635	594375	594635	1	594375	594635
NC_007795.1	594659	595285	+	-	-	 	 	594659	595285	594659	595285	1	594659	595285
NC_007795.1	595555	596493	+	-	-	 	 	595555	596493	595555	596493	1	595555	596493
NC_007795.1	596704	597240	+	-	-	 	 	596704	597240	596704	597240	1	596704	597240
NC_007795.1	597409	597885	+	-	-	 	 	597409	597885	597409	597885	1	597409	597885
NC_007795.1	597925	599220	+	-	-	 	 	597925	599220	597925	599220	1	597925	599220
NC_007795.1	599248	599769	+	-	-	 	 	599248	599769	599248	599769	1	599248	599769
NC_007795.1	600268	601278	+	-	-	 	 	600268	601278	600268	601278	1	600268	601278
NC_007795.1	601353	601460	+	-	-	 	 	601353	601460	601353	601460	1	601353	601460
NC_007795.1	601586	601969	+	-	-	 	 	601586	601969	601586	601969	1	601586	601969
NC_007795.1	601966	603627	+	argS	argS	 	 	601966	603627	601966	603627	1	601966	603627
NC_007795.1	604016	604651	+	-	-	 	 	604016	604651	604016	604651	1	604016	604651
NC_007795.1	605090	605917	+	-	-	 	 	605090	605917	605090	605917	1	605090	605917
NC_007795.1	606065	607015	+	-	-	 	 	606065	607015	606065	607015	1	606065	607015
NC_007795.1	607070	607789	+	-	-	 	 	607070	607789	607070	607789	1	607070	607789
NC_007795.1	607773	608573	+	-	-	 	 	607773	608573	607773	608573	1	607773	608573
NC_007795.1	608709	609215	+	-	-	 	 	608709	609215	608709	609215	1	608709	609215
NC_007795.1	609377	610093	+	-	-	 	 	609377	610093	609377	610093	1	609377	610093
NC_007795.1	610262	611050	+	-	-	 	 	610262	611050	610262	611050	1	610262	611050
NC_007795.1	611301	611675	-	-	-	 	 	611301	611675	611301	611675	1	611301	611675
NC_007795.1	612623	613516	-	-	-	 	 	612623	613516	612623	613516	1	612623	613516
NC_007795.1	613747	613971	-	-	-	 	 	613747	613971	613747	613971	1	613747	613971
NC_007795.1	614350	614910	+	-	-	 	 	614350	614910	614350	614910	1	614350	614910
NC_007795.1	614929	617331	+	-	-	 	 	614929	617331	614929	617331	1	614929	617331
NC_007795.1	617318	617743	+	-	-	 	 	617318	617743	617318	617743	1	617318	617743
NC_007795.1	617740	618084	+	-	-	 	 	617740	618084	617740	618084	1	617740	618084
NC_007795.1	618074	619570	+	-	-	 	 	618074	619570	618074	619570	1	618074	619570
NC_007795.1	619571	620053	+	-	-	 	 	619571	620053	619571	620053	1	619571	620053
NC_007795.1	620306	620764	+	-	-	 	 	620306	620764	620306	620764	1	620306	620764
